City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
358,tobelo,1.7284,128.0095,29.21,72,84,2.68,ID,1701399377
359,kharkhorin,47.1975,102.8238,-8.77,71,5,1.88,MN,1701399378
360,makarov,48.6333,142.8,-6.29,54,10,1.7,RU,1701399378
361,aoulef,26.9667,1.0833,15.33,14,2,1.39,DZ,1701399379
362,wittstock,53.1612,12.4829,-6.14,94,9,1.51,DE,1701399379
363,buka,40.8108,69.1986,6.49,85,10,0.4,UZ,1701399380
364,callao,-12.0667,-77.15,22.62,77,0,4.12,PE,1701399097
365,naro moru,-0.1676,37.0213,10.82,90,36,1.15,KE,1701399381
366,el calafate,-50.3408,-72.2768,5.23,57,0,3.71,AR,1701399381
367,fairmont,39.4851,-80.1426,9.65,87,2,2.1,US,1701399382
368,general villegas,-35.0328,-63.0125,19.82,90,68,3.4,AR,1701399382
369,ahlat,38.7518,42.4814,2.11,64,0,1.69,TR,1701399383
370,torghay,49.6339,63.4981,-1.65,93,11,4.16,KZ,1701399383
371,mount gambier,-37.8333,140.7667,18.81,61,88,4.74,AU,1701399384
372,malabar,-33.9667,151.25,23.84,65,40,6.17,AU,1701399384
373,mata-utu,-13.2816,-176.1745,28.78,78,67,7.81,WF,1701399231
374,labrador city,52.9463,-66.9114,-8.05,86,75,2.06,CA,1701399386
375,mwatate,-3.5029,38.3795,20.09,86,62,1.05,KE,1701399386
376,mili,6.0815,171.735,28.07,80,100,8.67,MH,1701399386
377,areia,-6.9633,-35.6917,21.77,93,97,3.07,BR,1701399387
378,mogadishu,2.0371,45.3438,27.24,72,100,7.88,SO,1701399387
379,yanbu,24.0891,38.0637,23.02,83,0,0.0,SA,1701399388
380,vila franca do campo,37.7167,-25.4333,13.23,67,97,3.21,PT,1701399388
381,lorengau,-2.0226,147.2712,28.47,78,81,2.25,PG,1701399389
382,san luis de la loma,17.2706,-100.8939,26.07,78,100,1.86,MX,1701399389
383,labuan,5.2767,115.2417,31.2,74,20,1.03,MY,1701399390
384,lodwar,3.1191,35.5973,26.41,48,21,3.24,KE,1701399390
385,west fargo,46.875,-96.9004,-4.43,76,0,2.57,US,1701399391
386,nema,57.5067,50.5011,-6.77,95,100,3.51,RU,1701399391
387,coquimbo,-29.9533,-71.3436,14.85,88,100,2.57,CL,1701399264
388,kutum,14.2,24.6667,17.05,27,0,3.16,SD,1701399392
389,san rafael del yuma,18.4299,-68.6739,26.76,84,9,3.56,DO,1701399393
390,matoury,4.8483,-52.3317,26.98,78,0,1.54,GF,1701399394
391,sisimiut,66.9395,-53.6735,1.62,71,100,5.16,GL,1701399394
392,borgo,46.0514,11.4544,6.82,100,100,0.51,IT,1701399395
393,djibo,14.1022,-1.6306,25.75,21,11,4.11,BF,1701399395
394,pangai,-19.8,-174.35,30.06,70,40,5.14,TO,1701399396
395,levelland,33.5873,-102.378,4.55,64,4,4.07,US,1701399396
396,nuku'alofa,-21.1333,-175.2,30.19,79,20,6.17,TO,1701399397
397,el banco,9.0011,-73.9758,24.39,93,8,0.41,CO,1701399397
398,argo,37.6333,22.7333,12.1,68,20,1.94,GR,1701399398
399,arkhipo-osipovka,44.37,38.52,8.69,88,100,3.89,RU,1701399398
400,malvan,16.0667,73.4667,26.02,72,20,2.96,IN,1701399399
401,calama,-22.4667,-68.9333,15.27,18,0,4.12,CL,1701399248
402,dieppe,49.75,1.1667,3.44,90,96,2.88,FR,1701399400
403,eldama ravine,0.0516,35.7308,11.65,88,72,1.04,KE,1701399400
404,camana,-16.6228,-72.7111,19.59,83,45,2.33,PE,1701399401
405,gebeit,21.0667,36.3167,19.7,90,0,2.64,SD,1701399401
406,itacare,-14.2775,-38.9967,24.62,86,39,3.45,BR,1701399402
407,kuala pilah,2.7389,102.2487,27.15,87,100,1.2,MY,1701399402
408,harenkarspel,52.7342,4.7768,0.59,80,84,1.34,NL,1701399402
409,bria,6.5423,21.9863,21.36,85,4,1.48,CF,1701399403
410,kearney,40.6995,-99.0815,0.31,74,0,7.2,US,1701399403
411,latakia,35.5148,35.7768,14.9,60,14,3.51,SY,1701399404
412,tibanbang,6.6315,126.1055,28.08,76,41,2.96,PH,1701399404
413,takoradi,4.8845,-1.7554,25.82,88,35,2.39,GH,1701399405
414,itupiranga,-5.1347,-49.3267,27.18,77,36,1.25,BR,1701399358
415,pucallpa,-8.3791,-74.5539,25.02,94,40,1.03,PE,1701399406
416,huoqiu chengguanzhen,32.3547,116.2939,6.69,22,7,2.32,CN,1701399406
417,nouadhibou,20.931,-17.0347,20.33,88,100,2.74,MR,1701399322
418,erwin,36.1451,-82.4168,7.1,70,80,1.91,US,1701399407
419,rumonge,-3.9736,29.4386,21.19,89,100,2.16,BI,1701399407
420,new norfolk,-42.7826,147.0587,18.29,44,89,2.01,AU,1701399408
421,cova figueira,14.8905,-24.2934,22.16,78,100,3.76,CV,1701399408
422,mount isa,-20.7333,139.5,36.87,32,39,5.66,AU,1701399409
423,darnah,32.767,22.6367,17.28,79,2,2.36,LY,1701399409
424,cadale,2.7603,46.3222,26.45,76,39,7.64,SO,1701399410
425,luganville,-15.5333,167.1667,29.23,70,59,5.2,VU,1701399193
426,nova vicosa,-17.8919,-39.3719,24.94,86,100,4.94,BR,1701399411
427,kone,-21.0595,164.8658,29.4,58,54,2.4,NC,1701399411
428,fort bragg,35.139,-79.006,7.68,73,0,0.0,US,1701399412
429,sinabang,2.4803,96.3801,26.86,83,85,0.14,ID,1701399412
430,vikulovo,56.8167,70.6107,-3.39,96,100,2.24,RU,1701399412
431,nova sintra,14.8667,-24.7167,22.09,76,100,4.71,CV,1701399413
432,videira,-27.0083,-51.1517,19.1,98,87,1.07,BR,1701399413
433,mandalgovi,45.7625,106.2708,-6.66,38,3,4.47,MN,1701399414
434,daru,-9.0763,143.2092,30.8,66,25,5.53,PG,1701399414
435,black point,-34.6187,137.8972,19.05,65,100,6.52,AU,1701399415
436,ataq,14.5377,46.8319,16.4,53,60,1.39,YE,1701399416
437,lospalos,-8.5186,127.0025,33.32,43,76,2.0,TL,1701399416
438,tashtagol,52.7657,87.8894,0.85,97,100,0.89,RU,1701399417
439,labytnangi,66.6572,66.4183,-23.65,99,87,0.97,RU,1701399418
440,raduzhny,62.0961,77.475,-16.51,98,38,1.65,RU,1701399419
441,isabela,6.7085,121.9711,31.03,71,26,1.75,PH,1701399419
442,stradella,45.0731,9.3008,4.37,93,100,0.54,IT,1701399420
443,las khorey,11.1595,48.1967,25.25,67,96,4.01,SO,1701399420
444,erenhot,43.6475,111.9767,-7.94,57,13,6.94,CN,1701399421
445,yicheng,31.3705,119.8703,6.49,28,4,3.67,CN,1701399421
446,qom,34.6401,50.8764,9.81,47,68,0.3,IR,1701399422
447,sinop,41.7711,34.8709,8.67,85,90,4.97,TR,1701399241
448,fauske,67.2588,15.3918,-5.13,74,100,2.03,NO,1701399423
449,kill devil hills,36.0307,-75.676,9.43,77,0,0.0,US,1701399383
450,ola,59.5833,151.2833,-8.25,93,100,1.92,RU,1701399424
451,mount pearl,47.5166,-52.7813,-1.08,90,20,3.09,CA,1701399425
452,ouadda,8.0777,22.4007,20.64,48,2,1.04,CF,1701399425
453,ngunut,-8.1058,112.0159,27.06,82,100,5.59,ID,1701399426
454,kuala tungkal,-0.8167,103.4667,25.25,88,100,1.7,ID,1701399426
455,lerwick,60.1545,-1.1494,0.0,68,68,1.97,GB,1701399375
456,serowe,-22.3833,26.7167,13.45,91,0,4.24,BW,1701399427
457,san antonio de pale,-1.4014,5.6325,26.73,83,98,5.24,GQ,1701399428
458,shenjiamen,29.9576,122.298,8.31,44,6,9.27,CN,1701399428
459,blackwater,-23.5833,148.8833,35.19,33,15,7.57,AU,1701399429
460,darwin,-12.4611,130.8418,36.14,63,20,6.71,AU,1701399429
461,dhidhdhoo,6.8833,73.1,28.5,73,92,3.43,MV,1701399429
462,el abiodh sidi cheikh,32.893,0.5484,11.94,34,100,5.14,DZ,1701399430
463,enterprise,36.0252,-115.2419,13.3,32,75,3.6,US,1701399370
464,carnarvon,-24.8667,113.6333,25.34,68,9,5.68,AU,1701399431
465,wanlaweyn,2.6185,44.8938,26.14,62,100,4.92,SO,1701399432
466,sogndal,61.2283,7.1003,-9.79,92,51,0.0,NO,1701399432
467,coari,-4.085,-63.1414,23.04,99,100,0.82,BR,1701399195
468,umm al quwain city,25.5647,55.5552,22.01,67,0,2.57,AE,1701399433
469,magistral'nyy,56.1725,107.4458,-17.02,94,98,1.21,RU,1701399434
470,yenangyaung,20.4667,94.8833,25.05,59,90,4.02,MM,1701399434
471,siocon,7.7061,122.1353,30.76,70,47,2.41,PH,1701399434
472,bandarbeyla,9.4942,50.8122,25.57,70,81,9.04,SO,1701399436
473,narvik,68.4384,17.4272,-3.74,78,100,1.72,NO,1701399436
474,pamandzi,-12.7967,45.2794,25.88,89,0,0.51,YT,1701399436
475,naze,28.3667,129.4833,16.51,67,100,5.89,JP,1701399437
476,turabah,21.2141,41.6331,17.65,49,0,3.37,SA,1701399438
477,belyy yar,53.6039,91.3903,-12.06,92,20,1.0,RU,1701399438
478,chake chake,-5.2459,39.7666,25.45,87,18,3.43,TZ,1701399439
479,okahandja,-21.9833,16.9167,20.69,56,76,4.62,NA,1701399439
480,selters,50.5168,8.2895,2.32,98,100,1.41,DE,1701399440
481,hard bargain,26.3167,-77.5667,24.23,76,67,6.58,BS,1701399441
482,tshikapa,-6.4167,20.8,20.82,98,100,0.78,CD,1701399441
483,katsuura,35.1333,140.3,10.65,49,100,0.02,JP,1701399442
484,pirenopolis,-15.8525,-48.9592,23.27,67,19,2.08,BR,1701399442
485,languyan,5.2618,120.0807,29.7,71,51,2.37,PH,1701399443
486,ust'-ilimsk,58.0006,102.6619,-13.09,78,100,2.62,RU,1701399443
487,aboso,5.3617,-1.9473,23.75,98,76,0.94,GH,1701399444
488,ishinomaki,38.4167,141.3,8.0,62,23,7.33,JP,1701399444
489,altkirch,47.5833,7.1667,4.23,100,100,0.62,FR,1701399445
490,port-vila,-17.7338,168.3219,30.78,62,20,5.66,VU,1701399446
491,kavaratti,10.5669,72.642,28.19,76,100,4.87,IN,1701399446
492,rio grande,-32.035,-52.0986,21.64,93,80,5.16,BR,1701399447
493,hasaki,35.7333,140.8333,12.38,54,100,1.43,JP,1701399447
494,woodlake,37.4211,-77.6793,7.26,70,0,1.54,US,1701399448
495,goundam,16.4145,-3.6708,23.94,17,3,3.72,ML,1701399448
496,toliara,-23.35,43.6667,23.83,79,100,6.46,MG,1701399449
497,mhamid,29.82,-5.72,16.25,20,100,1.85,MA,1701399449
498,toro,4.6117,-76.0814,24.38,96,100,0.88,CO,1701399450
499,achinsk,56.2694,90.4993,-3.5,97,100,4.02,RU,1701399451
500,dakhla,23.6848,-15.958,19.44,91,37,6.64,EH,1701399451
501,samus',56.7475,84.6992,1.24,89,100,4.4,RU,1701399452
502,qingyuan,23.7,113.0333,17.99,64,96,4.03,CN,1701399452
503,manismata,-2.4667,111.0333,27.1,81,100,1.85,ID,1701399453
504,merizo village,13.2658,144.6691,32.31,85,18,7.43,GU,1701399453
505,suva,-18.1416,178.4415,31.71,62,40,4.63,FJ,1701399231
506,hoquiam,46.9809,-123.8893,7.78,94,75,3.6,US,1701399454
507,harper,4.375,-7.7169,25.54,87,39,2.05,LR,1701399455
508,tongliao,43.6125,122.2653,-7.68,66,6,4.4,CN,1701399455
509,linhares,-19.3911,-40.0722,23.22,82,100,1.26,BR,1701399342
510,texarkana,33.4251,-94.0477,14.35,95,100,2.68,US,1701399457
511,floro,61.5996,5.0328,-1.02,64,40,3.09,NO,1701399457
512,zuyevka,58.405,51.1335,-10.07,94,96,3.48,RU,1701399458
513,antu,26.05,81.9167,20.78,63,4,1.66,IN,1701399458
514,zag,46.9441,99.165,-13.01,62,6,1.74,MN,1701399459
515,maragogi,-9.0122,-35.2225,24.82,80,84,3.66,BR,1701399459
516,conde,-7.2597,-34.9075,24.7,88,20,2.57,BR,1701399460
517,taro,-8.3862,115.28,24.0,79,99,1.35,ID,1701399461
518,socorro,31.6546,-106.3033,12.55,39,88,5.51,US,1701399461
519,el fasher,13.6279,25.3494,20.22,26,27,2.69,SD,1701399462
520,tidjikja,18.5564,-11.4271,22.29,13,80,2.09,MR,1701399462
521,grojec,51.8625,20.8676,-0.36,81,76,0.81,PL,1701399462
522,kermanshah,34.3142,47.065,7.9,38,100,0.82,IR,1701399463
523,abepura,-2.6333,140.5833,26.45,89,40,0.51,ID,1701399463
524,sanislau,47.6333,22.3333,3.92,98,100,2.75,RO,1701399464
525,new plymouth,-39.0667,174.0833,21.56,59,98,5.69,NZ,1701399464
526,empangeni,-28.762,31.8933,13.96,83,3,1.8,ZA,1701399465
527,horta,38.5333,-28.6333,13.9,74,97,1.79,PT,1701399465
528,santa terezinha,-29.9002,-50.0904,21.24,95,28,3.5,BR,1701399466
529,yelan'-koleno,51.1523,41.2306,-2.32,74,21,2.97,RU,1701399466
530,ribadeo,43.5325,-7.0991,6.5,87,62,3.02,ES,1701399466
531,saffron walden,52.0234,0.2423,-0.36,97,100,4.12,GB,1701399467
532,mbandaka,0.0487,18.2603,21.14,95,89,1.14,CD,1701399467
533,kyzyl-suu,42.3414,78.0056,3.31,60,100,1.33,KG,1701399346
534,jiuquan,39.7432,98.5174,-1.46,30,5,0.7,CN,1701399468
535,gilgit,35.9221,74.3087,7.62,96,100,0.71,PK,1701399469
536,laojunmiao,39.8333,97.7333,1.13,13,3,1.04,CN,1701399469
537,shaydon,40.6747,70.346,6.3,76,4,1.98,TJ,1701399470
538,cabedelo,-6.9811,-34.8339,25.37,80,74,5.08,BR,1701399470
539,segezha,63.7415,34.3222,-6.71,94,100,6.05,RU,1701399470
540,scarborough,54.2797,-0.4044,1.62,91,100,0.45,GB,1701399252
541,bandar-e genaveh,29.5791,50.517,17.77,63,1,5.06,IR,1701399471
542,vilhena,-12.7406,-60.1458,23.33,74,52,1.0,BR,1701399231
543,nadi,-17.8,177.4167,31.0,66,40,6.69,FJ,1701399472
544,opuwo,-18.0607,13.84,21.07,62,100,0.58,NA,1701399473
545,riviere-du-loup,47.8304,-69.5342,2.49,69,100,2.06,CA,1701399473
546,guangyuan,32.442,105.823,9.89,56,100,1.07,CN,1701399474
